SITE,STAGE,TRANSECT_POINT,NORTHING,EASTING,ENVIRON,DIST_FPL,LOCATION,CAT_Z,CLASS_Z,ACTUAL_Z,FP_Z,DATE,D13C_CH4,D13C_CO2,WATER_T,KH_O2,DT_DZ,WATER_TK,COND,PH,WIND_ONSITE,ORP,REDOX_ORP,CHL,O2_PERCENT,O2,DO2_DZ,DIC,PCO2,DPCO2_DZ,PCH4,DPCH4_DZ,PN2O,KH_PCO2,KH_PCH4,KH_PN2O,D13C_DIC,D18O_O2,O2_Ar,MOX,MPROD,MCARB,INUN_T
PrKo.1,High,1,13.0735,103.71883,Pelagic,-2780,Northwest,3,NA,1,4,11/4/15 0:00,-28.729,-43.806,30.29,1.18078,-0.006091618,303.44,0.017,6.56,1.9,81.2,Sulfate reduction,14,7.9,0.58,-0.076096491,NA,21365.156,-1181.52742,11595.62,-2048.978533,NA,0.029582924,0.001297,0.020957228,NA,NA,NA,NA,NA,NA,349
PrKo.1,High,1,13.0735,103.71883,Pelagic,-2780,Northwest,4,NA,2.5,4,11/4/15 0:00,-25.658,-43.125,30.31,1.18078,-0.006091618,303.46,0.017,6.51,1.9,78,Sulfate reduction,14.1,7.8,0.59,-0.076096491,NA,16641.893,-1181.52742,5.8,-2048.978533,NA,0.029568249,0.001296,0.020946153,NA,NA,NA,NA,NA,NA,349
PrKo.1,High,1,13.0735,103.71883,Pelagic,-2780,Northwest,4,NA,2.5,4,11/4/15 0:00,-25.738,-43.131,30.31,1.18078,-0.006091618,303.46,0.017,6.51,1.9,78,Sulfate reduction,14.1,7.8,0.59,-0.076096491,NA,17003.622,-1181.52742,5.8,-2048.978533,NA,0.029568249,0.001296,0.020946153,NA,NA,NA,NA,NA,NA,349
PrKo.1,High,1,13.0735,103.71883,Pelagic,-2780,Northwest,4,NA,2.5,4,11/4/15 0:00,-25.768,-42.934,30.31,1.18078,-0.006091618,303.46,0.017,6.51,1.9,78,Sulfate reduction,14.1,7.8,0.59,-0.076096491,NA,16150.898,-1181.52742,5.8,-2048.978533,NA,0.029568249,0.001296,0.020946153,NA,NA,NA,NA,NA,NA,349
PrKo.1,High,1,13.0735,103.71883,Pelagic,-2780,Northwest,5,Bottom,3.5,4,11/4/15 0:00,-28.152,-43.38,30.26,1.18078,-0.006091618,303.41,0.017,6.49,1.9,51.1,Sulfate reduction,10.2,7.4,0.55,-0.076096491,NA,15912.924,-1181.52742,7690.9,-2048.978533,NA,0.029604959,0.001297,0.020973856,-12.14,27.58,1.97,-3.85,-3.85,-2.88,349
PrKo.1,High,1,13.0735,103.71883,Pelagic,-2780,Northwest,5,Bottom,3.5,4,11/4/15 0:00,-24.635,-39.785,30.26,1.18078,-0.006091618,303.41,0.017,6.49,1.9,51.1,Sulfate reduction,10.2,7.4,0.55,-0.076096491,NA,16481.222,-1181.52742,7787.23,-2048.978533,NA,0.029604959,0.001297,0.020973856,-12.11,29.33,1.52,-5.2,-5.2,-3.89,349
PrKo.1,High,1,13.0735,103.71883,Pelagic,-2780,Northwest,5,Bottom,3.5,4,11/4/15 0:00,-24.552,-40.658,30.26,1.18078,-0.006091618,303.41,0.017,6.49,NA,51.1,Sulfate reduction,10.2,7.4,0.55,-0.076096491,NA,14789.73,-1181.52742,7454.35,-2048.978533,NA,0.029604959,0.001297,0.020973856,-12.1,29.19,1.76,-3.58,-3.58,-2.68,349
PrKo.1,High,1,13.0735,103.71883,Pelagic,-2780,Northwest,6,Sediment,4,4,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,4.08,3.05,349
PrKo.1,High,1,13.0735,103.71883,Pelagic,-2780,Northwest,6,Sediment,4,4,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,5.28,3.95,349
PrKo.1,High,1,13.0735,103.71883,Pelagic,-2780,Northwest,6,Sediment,4,4,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,3.72,2.79,349
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,1,Surface,0.1,4.25,11/4/15 0:00,-49.617,-41.926,30.62,1.16402,-0.073294347,303.77,0.019,6.12,1.9,-125.4,Sulfate reduction,13.1,6.1,0.46,-0.043591618,NA,20180.021,-71.28739847,54350,-3191.412159,NA,0.029342326,0.00129,0.020775679,-9.19,8.41,18.28,-21.23,-21.23,-15.9,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,1,Surface,0.1,4.25,11/4/15 0:00,-49.604,-41.8,30.62,1.16402,-0.073294347,303.77,0.019,6.12,1.9,-125.4,Sulfate reduction,13.1,6.1,0.46,-0.043591618,NA,19588.513,-71.28739847,55347.43,-3191.412159,NA,0.029342326,0.00129,0.020775679,-10.48,11.35,12.85,-7.32,-7.32,-5.48,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,1,Surface,0.1,4.25,11/4/15 0:00,-49.726,-42.14,30.62,1.16402,-0.073294347,303.77,0.019,6.12,1.9,-125.4,Sulfate reduction,13.1,6.1,0.46,-0.043591618,NA,20672.378,-71.28739847,55753.13,-3191.412159,NA,0.029342326,0.00129,0.020775679,-9.99,11.7,12.97,-19.94,-19.94,-14.93,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,2,NA,0.5,4.25,11/4/15 0:00,-50.381,-48.988,30.4,1.18078,-0.073294347,303.55,0.019,6.17,1.9,-201,Methanogenesis,14.5,4.7,0.35,-0.043591618,NA,20822.559,-71.28739847,38909.18,-3191.412159,NA,0.029502362,0.001295,0.020896433,NA,NA,NA,NA,NA,NA,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,2,NA,0.5,4.25,11/4/15 0:00,-50.315,-50.557,30.4,1.18078,-0.073294347,303.55,0.019,6.17,1.9,-201,Methanogenesis,14.5,4.7,0.35,-0.043591618,NA,12513.345,-71.28739847,45177.9,-3191.412159,NA,0.029502362,0.001295,0.020896433,NA,NA,NA,NA,NA,NA,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,2,NA,0.5,4.25,11/4/15 0:00,-50.568,-46.7,30.4,1.18078,-0.073294347,303.55,0.019,6.17,1.9,-201,Methanogenesis,14.5,4.7,0.35,-0.043591618,NA,14209.067,-71.28739847,46772.81,-3191.412159,NA,0.029502362,0.001295,0.020896433,NA,NA,NA,NA,NA,NA,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,3,NA,1,4.25,11/4/15 0:00,-50.08,-47.009,30.33,1.18078,-0.073294347,303.48,0.019,6.16,1.9,-223.5,Methanogenesis,13.3,4.3,0.32,-0.043591618,NA,24121.552,-71.28739847,38819.22,-3191.412159,NA,0.029553587,0.001296,0.020935088,NA,NA,NA,NA,NA,NA,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,3,NA,1,4.25,11/4/15 0:00,-50.163,-49.328,30.33,1.18078,-0.073294347,303.48,0.019,6.16,1.9,-223.5,Methanogenesis,13.3,4.3,0.32,-0.043591618,NA,12888.238,-71.28739847,45181.83,-3191.412159,NA,0.029553587,0.001296,0.020935088,NA,NA,NA,NA,NA,NA,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,3,NA,1,4.25,11/4/15 0:00,-50.302,-51.262,30.33,1.18078,-0.073294347,303.48,0.019,6.16,1.9,-223.5,Methanogenesis,13.3,4.3,0.32,-0.043591618,NA,12727.766,-71.28739847,46057.2,-3191.412159,NA,0.029553587,0.001296,0.020935088,NA,NA,NA,NA,NA,NA,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,4,NA,2.5,4.25,11/4/15 0:00,-50.432,-43.64,30.29,1.18078,-0.073294347,303.44,0.019,6.18,1.9,-239.1,Methanogenesis,11.3,3.8,0.29,-0.043591618,NA,13254.935,-71.28739847,37665.47,-3191.412159,NA,0.029582924,0.001297,0.020957228,NA,NA,NA,NA,NA,NA,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,4,NA,2.5,4.25,11/4/15 0:00,-50.63,-42.155,30.29,1.18078,-0.073294347,303.44,0.019,6.18,1.9,-239.1,Methanogenesis,11.3,3.8,0.29,-0.043591618,NA,12617.842,-71.28739847,40599.66,-3191.412159,NA,0.029582924,0.001297,0.020957228,NA,NA,NA,NA,NA,NA,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,4,NA,2.5,4.25,11/4/15 0:00,-50.956,-42.388,30.29,1.18078,-0.073294347,303.44,0.019,6.18,1.9,-239.1,Methanogenesis,11.3,3.8,0.29,-0.043591618,NA,13224.02,-71.28739847,39974.96,-3191.412159,NA,0.029582924,0.001297,0.020957228,NA,NA,NA,NA,NA,NA,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,5,Bottom,3.5,4.25,11/4/15 0:00,-51.086,-40.869,30.29,1.18078,-0.073294347,303.44,0.019,6.2,1.9,-241.1,Methanogenesis,7,3.7,0.27,-0.043591618,NA,23895.768,-71.28739847,37451.42,-3191.412159,NA,0.029582924,0.001297,0.020957228,-12.03,28.67,3.78,-45.12,-45.12,-33.78,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,5,Bottom,3.5,4.25,11/4/15 0:00,-50.953,-41.209,30.29,1.18078,-0.073294347,303.44,0.019,6.2,1.9,-241.1,Methanogenesis,7,3.7,0.27,-0.043591618,NA,23175.752,-71.28739847,42744.05,-3191.412159,NA,0.029582924,0.001297,0.020957228,-11.16,27.93,4.06,-25.1,-25.1,-18.8,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,5,Bottom,3.5,4.25,11/4/15 0:00,-50.124,-48.112,30.29,1.18078,-0.073294347,303.44,0.019,6.2,1.9,-241.1,Methanogenesis,7,3.7,0.27,-0.043591618,NA,13592.749,-71.28739847,41817.94,-3191.412159,NA,0.029582924,0.001297,0.020957228,-13.94,25.18,4.2,-44.65,-44.65,-33.44,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,6,Sediment,4.25,4.25,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43,43.68,32.71,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,6,Sediment,4.25,4.25,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,24.76,18.54,286
PrKo.2,High,2,13.06167,103.69593,Edge,0,Northwest,6,Sediment,4.25,4.25,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38,44.27,33.15,286
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,1,Surface,0.1,3,11/4/15 0:00,-15.509,-40.537,29.37,1.1982,-0.183966056,302.52,0.018,6.56,1.2,-140,Methanogenesis,14.5,14.2,1.04,-0.234055382,NA,15988.437,1136.579479,8860.79,4457.354437,NA,0.030271233,0.001316,0.021476797,NA,NA,NA,2.58,2.58,1.94,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,1,Surface,0.1,3,11/4/15 0:00,-14.991,-39.667,29.37,1.1982,-0.183966056,302.52,0.018,6.56,1.2,-140,Methanogenesis,14.5,14.2,1.04,-0.234055382,NA,15158.415,1136.579479,5762.73,4457.354437,NA,0.030271233,0.001316,0.021476797,NA,NA,NA,-1.7,-1.7,-1.27,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,1,Surface,0.1,3,11/4/15 0:00,-14.574,-40.866,29.37,1.1982,-0.183966056,302.52,0.018,6.56,1.2,-140,Methanogenesis,14.5,14.2,1.04,-0.234055382,NA,15516.436,1136.579479,4020.76,4457.354437,NA,0.030271233,0.001316,0.021476797,NA,NA,NA,-2.27,-2.27,-1.7,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,2,NA,0.25,3,11/4/15 0:00,-15.119,-41.227,29.49,1.1982,-0.183966056,302.64,0.018,6.51,1.2,-57.8,Sulfate reduction,12.2,8.3,0.6,-0.234055382,NA,16924.482,1136.579479,3913.26,4457.354437,NA,0.030179961,0.001313,0.021407885,NA,NA,NA,NA,NA,NA,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,2,NA,0.25,3,11/4/15 0:00,-14.7,-41.171,29.49,1.1982,-0.183966056,302.64,0.018,6.51,1.2,-57.8,Sulfate reduction,12.2,8.3,0.6,-0.234055382,NA,15476.219,1136.579479,2950.45,4457.354437,NA,0.030179961,0.001313,0.021407885,NA,NA,NA,NA,NA,NA,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,2,NA,0.25,3,11/4/15 0:00,-12.273,-36.97,29.49,1.1982,-0.183966056,302.64,0.018,6.51,1.2,-57.8,Sulfate reduction,12.2,8.3,0.6,-0.234055382,NA,15158.184,1136.579479,2678.49,4457.354437,NA,0.030179961,0.001313,0.021407885,NA,NA,NA,NA,NA,NA,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,3,NA,1,3,11/4/15 0:00,-21.366,-40.11,29.09,1.1982,-0.183966056,302.24,0.018,6.34,1.2,-81.8,Sulfate reduction,14.3,4.6,0.36,-0.234055382,NA,15647.873,1136.579479,4054.21,4457.354437,NA,0.030485977,0.001322,0.021638954,NA,NA,NA,NA,NA,NA,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,3,NA,1,3,11/4/15 0:00,-21.826,-39.753,29.09,1.1982,-0.183966056,302.24,0.018,6.34,1.2,-81.8,Sulfate reduction,14.3,4.6,0.36,-0.234055382,NA,13594.886,1136.579479,2965.13,4457.354437,NA,0.030485977,0.001322,0.021638954,NA,NA,NA,NA,NA,NA,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,3,NA,1,3,11/4/15 0:00,-21.961,-40.291,29.09,1.1982,-0.183966056,302.24,0.018,6.34,1.2,-81.8,Sulfate reduction,14.3,4.6,0.36,-0.234055382,NA,16325.575,1136.579479,3897.86,4457.354437,NA,0.030485977,0.001322,0.021638954,NA,NA,NA,NA,NA,NA,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,4,NA,2,3,11/4/15 0:00,-24.402,-41.559,29.03,1.1982,-0.183966056,302.18,0.018,6.21,1.2,-225.7,Methanogenesis,15.2,4.1,0.32,-0.234055382,NA,14985.721,1136.579479,4518.8,4457.354437,NA,0.03053232,0.001323,0.021673952,NA,NA,NA,NA,NA,NA,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,4,NA,2,3,11/4/15 0:00,-23.563,-39.549,29.03,1.1982,-0.183966056,302.18,0.018,6.21,1.2,-225.7,Methanogenesis,15.2,4.1,0.32,-0.234055382,NA,15452.351,1136.579479,5604.78,4457.354437,NA,0.03053232,0.001323,0.021673952,NA,NA,NA,NA,NA,NA,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,4,NA,2,3,11/4/15 0:00,-24.535,-41.244,29.03,1.1982,-0.183966056,302.18,0.018,6.21,1.2,-225.7,Methanogenesis,15.2,4.1,0.32,-0.234055382,NA,16870.278,1136.579479,7653.61,4457.354437,NA,0.03053232,0.001323,0.021673952,NA,NA,NA,NA,NA,NA,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,5,Bottom,2.5,3,11/4/15 0:00,-45.77,-47.053,29.01,1.1982,-0.183966056,302.16,0.019,6.31,1.2,-238.2,Methanogenesis,16,4,0.31,-0.234055382,NA,20238.585,1136.579479,21784.29,4457.354437,NA,0.030547793,0.001323,0.021685637,NA,NA,NA,-14.43,-14.43,-10.8,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,5,Bottom,2.5,3,11/4/15 0:00,-45.739,-47.048,29.01,1.1982,-0.183966056,302.16,0.019,6.31,1.2,-238.2,Methanogenesis,16,4,0.31,-0.234055382,NA,17688.605,1136.579479,17174.04,4457.354437,NA,0.030547793,0.001323,0.021685637,NA,NA,NA,-14.2,-14.2,-10.63,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,5,Bottom,2.5,3,11/4/15 0:00,-45.536,-46.251,29.01,1.1982,-0.183966056,302.16,0.019,6.31,1.2,-238.2,Methanogenesis,16,4,0.31,-0.234055382,NA,20293.402,1136.579479,17965.85,4457.354437,NA,0.030547793,0.001323,0.021685637,NA,NA,NA,-16.51,-16.51,-12.36,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,6,Sediment,3,3,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,15.89,11.9,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,6,Sediment,3,3,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,15.6,11.68,155
PrKo.3,High,3,13.06082,103.68385,Floodplain,1380,Northwest,6,Sediment,3,3,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,17.32,12.97,155
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,1,Surface,0.1,2,11/4/15 0:00,-33.307,-41.942,28.6,1.1982,0.215791918,301.75,0.018,6.55,0.5,-99.1,Sulfate reduction,11.5,11.9,0.9,-0.280678124,NA,16609.206,1575.678645,8696.34,5306.063292,NA,0.030867852,0.001332,0.021927381,NA,NA,NA,1.86,1.86,1.39,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,1,Surface,0.1,2,11/4/15 0:00,-33.084,-42.125,28.6,1.1982,0.215791918,301.75,0.018,6.55,0.5,-99.1,Sulfate reduction,11.5,11.9,0.9,-0.280678124,NA,16997.66,1575.678645,8348.28,5306.063292,NA,0.030867852,0.001332,0.021927381,NA,NA,NA,-2.96,-2.96,-2.21,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,1,Surface,0.1,2,11/4/15 0:00,-33.096,-42.064,28.6,1.1982,0.215791918,301.75,0.018,6.55,0.5,-99.1,Sulfate reduction,11.5,11.9,0.9,-0.280678124,NA,17034.63,1575.678645,8897.86,5306.063292,NA,0.030867852,0.001332,0.021927381,NA,NA,NA,-3.55,-3.55,-2.66,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,2,NA,0.25,2,11/4/15 0:00,-37.18,-47.54,29.52,1.18078,0.215791918,302.67,0.018,6.55,0.5,-69.4,Sulfate reduction,9.2,7.4,0.56,-0.280678124,NA,16716.213,1575.678645,5143.98,5306.063292,NA,0.030157214,0.001313,0.021390711,NA,NA,NA,NA,NA,NA,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,2,NA,0.25,2,11/4/15 0:00,-32.556,-40.09,29.52,1.18078,0.215791918,302.67,0.018,6.55,0.5,-69.4,Sulfate reduction,9.2,7.4,0.56,-0.280678124,NA,16847.758,1575.678645,5.8,5306.063292,NA,0.030157214,0.001313,0.021390711,NA,NA,NA,NA,NA,NA,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,2,NA,0.25,2,11/4/15 0:00,-32.387,-39.849,29.52,1.18078,0.215791918,302.67,0.018,6.55,0.5,-69.4,Sulfate reduction,9.2,7.4,0.56,-0.280678124,NA,16897.224,1575.678645,5.8,5306.063292,NA,0.030157214,0.001313,0.021390711,NA,NA,NA,NA,NA,NA,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,3,NA,1,2,11/4/15 0:00,-36.044,-40.503,29.35,1.1982,0.215791918,302.5,0.018,6.52,0.5,-229.5,Methanogenesis,14.7,5.2,0.4,-0.280678124,NA,17559.914,1575.678645,11480.38,5306.063292,NA,0.03028649,0.001316,0.021488317,NA,NA,NA,NA,NA,NA,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,3,NA,1,2,11/4/15 0:00,-36.045,-39.355,29.35,1.1982,0.215791918,302.5,0.018,6.52,0.5,-229.5,Methanogenesis,14.7,5.2,0.4,-0.280678124,NA,18075.876,1575.678645,12797.23,5306.063292,NA,0.03028649,0.001316,0.021488317,NA,NA,NA,NA,NA,NA,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,3,NA,1,2,11/4/15 0:00,-35.869,-25.39,29.35,1.1982,0.215791918,302.5,0.018,6.52,0.5,-229.5,Methanogenesis,14.7,5.2,0.4,-0.280678124,NA,17131.506,1575.678645,11421.53,5306.063292,NA,0.03028649,0.001316,0.021488317,NA,NA,NA,NA,NA,NA,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,4,Bottom,1.5,2,11/4/15 0:00,-37.052,-43.941,29.33,1.1982,0.215791918,302.48,0.018,6.51,0.5,-223.9,Methanogenesis,14.7,4.6,0.35,-0.280678124,NA,18172.427,1575.678645,8777.05,5306.063292,NA,0.030301758,0.001317,0.021499846,NA,NA,NA,NA,NA,NA,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,4,Bottom,1.5,2,11/4/15 0:00,-37.037,-29.194,29.33,1.1982,0.215791918,302.48,0.018,6.51,0.5,-223.9,Methanogenesis,14.7,4.6,0.35,-0.280678124,NA,18855.634,1575.678645,11828.51,5306.063292,NA,0.030301758,0.001317,0.021499846,NA,NA,NA,NA,NA,NA,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,4,Bottom,1.5,2,11/4/15 0:00,-37.215,-42.619,29.33,1.1982,0.215791918,302.48,0.018,6.51,0.5,-223.9,Methanogenesis,14.7,4.6,0.35,-0.280678124,NA,18474.208,1575.678645,10841.27,5306.063292,NA,0.030301758,0.001317,0.021499846,NA,NA,NA,NA,NA,NA,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,5,NA,1.75,2,11/4/15 0:00,NA,NA,29.32,1.1982,0.215791918,302.47,0.018,6.5,0.5,-241.4,Methanogenesis,15,4.3,0.33,-0.280678124,NA,19683.127,1575.678645,14585.18,5306.063292,NA,0.030309398,0.001317,0.021505614,NA,NA,NA,-5.22,-5.22,-3.91,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,5,NA,1.75,2,11/4/15 0:00,NA,NA,29.32,1.1982,0.215791918,302.47,0.018,6.5,0.5,-241.4,Methanogenesis,15,4.3,0.33,-0.280678124,NA,19201.538,1575.678645,15527.11,5306.063292,NA,0.030309398,0.001317,0.021505614,NA,NA,NA,-6.83,-6.83,-5.11,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,5,NA,1.75,2,11/4/15 0:00,NA,NA,29.32,1.1982,0.215791918,302.47,0.018,6.5,0.5,-241.4,Methanogenesis,15,4.3,0.33,-0.280678124,NA,20271.523,1575.678645,15554.99,5306.063292,NA,0.030309398,0.001317,0.021505614,NA,NA,NA,-6.16,-6.16,-4.61,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,6,Sediment,2,2,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,6.38,4.78,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,6,Sediment,2,2,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,7.41,5.55,128
PrKo.4,High,4,13.05496,103.68333,Floodplain,1570,Northwest,6,Sediment,2,2,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,6.73,5.04,128
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,1,Surface,0.1,1.75,11/4/15 0:00,-37.245,-39.485,28.83,1.1982,0,301.98,0.019,6.51,0.3,127.2,Sulfate reduction,34,5.2,0.4,-0.048870482,NA,21672.437,-1479.204194,24678.2,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,-4.7,-4.7,-3.52,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,1,Surface,0.1,1.75,11/4/15 0:00,-37.464,-39.234,28.83,1.1982,0,301.98,0.019,6.51,0.3,127.2,Sulfate reduction,34,5.2,0.4,-0.048870482,NA,22601.819,-1479.204194,27937.58,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,-12.18,-12.18,-9.12,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,1,Surface,0.1,1.75,11/4/15 0:00,-37.345,-38.516,28.83,1.1982,0,301.98,0.019,6.51,0.3,127.2,Sulfate reduction,34,5.2,0.4,-0.048870482,NA,23234.514,-1479.204194,27688.11,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,-10.73,-10.73,-8.03,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,2,NA,0.25,1.75,11/4/15 0:00,-36.755,-39.027,28.83,1.1982,0,301.98,0.019,6.52,0.3,69.1,Sulfate reduction,34.1,4.5,0.35,-0.048870482,NA,23141.337,-1479.204194,26713.54,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,NA,NA,NA,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,2,NA,0.25,1.75,11/4/15 0:00,-36.425,-33.533,28.83,1.1982,0,301.98,0.019,6.52,0.3,69.1,Sulfate reduction,34.1,4.5,0.35,-0.048870482,NA,23320.851,-1479.204194,26313.85,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,NA,NA,NA,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,2,NA,0.25,1.75,11/4/15 0:00,-36.729,-37.204,28.83,1.1982,0,301.98,0.019,6.52,0.3,69.1,Sulfate reduction,34.1,4.5,0.35,-0.048870482,NA,22699.772,-1479.204194,25643.49,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,NA,NA,NA,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,3,NA,0.5,1.75,11/4/15 0:00,-36.598,-40.825,28.83,1.1982,0,301.98,0.019,6.51,0.3,-31,Sulfate reduction,33.6,4.2,0.33,-0.048870482,NA,22855.202,-1479.204194,26062.67,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,NA,NA,NA,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,3,NA,0.5,1.75,11/4/15 0:00,-36.713,-41.615,28.83,1.1982,0,301.98,0.019,6.51,0.3,-31,Sulfate reduction,33.6,4.2,0.33,-0.048870482,NA,21229.607,-1479.204194,23275.36,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,NA,NA,NA,81
