"","f1","f2","f3","f4","f5","f6","f7","f8"
"930",0.25,0.6,0,0,0,0.05,0.05,0.05
"931",0.3,0.55,0,0,0,0.05,0.05,0.05
"932",0.35,0.5,0,0,0,0.05,0.05,0.05
"933",0.4,0.45,0,0,0,0.05,0.05,0.05
"934",0.1,0.7,0,0,0,0.05,0.05,0.1
"935",0.15,0.65,0,0,0,0.05,0.05,0.1
"936",0.2,0.6,0,0,0,0.05,0.05,0.1
"937",0.25,0.55,0,0,0,0.05,0.05,0.1
"938",0.3,0.5,0,0,0,0.05,0.05,0.1
"939",0.35,0.45,0,0,0,0.05,0.05,0.1
"940",0.4,0.4,0,0,0,0.05,0.05,0.1
"941",0.15,0.6,0,0,0,0.05,0.05,0.15
"942",0.2,0.55,0,0,0,0.05,0.05,0.15
"943",0.25,0.5,0,0,0,0.05,0.05,0.15
"944",0.3,0.45,0,0,0,0.05,0.05,0.15
"945",0.35,0.4,0,0,0,0.05,0.05,0.15
"946",0.2,0.5,0,0,0,0.05,0.05,0.2
"947",0.25,0.45,0,0,0,0.05,0.05,0.2
"948",0.3,0.4,0,0,0,0.05,0.05,0.2
"949",0.25,0.4,0,0,0,0.05,0.05,0.25
"950",0.3,0.35,0,0,0,0.05,0.05,0.25
"951",0.3,0.3,0,0,0,0.05,0.05,0.3
"952",0.1,0.65,0,0,0,0.05,0.1,0.1
"953",0.15,0.6,0,0,0,0.05,0.1,0.1
"954",0.2,0.55,0,0,0,0.05,0.1,0.1
"955",0.25,0.5,0,0,0,0.05,0.1,0.1
"956",0.3,0.45,0,0,0,0.05,0.1,0.1
"957",0.35,0.4,0,0,0,0.05,0.1,0.1
"958",0.15,0.55,0,0,0,0.05,0.1,0.15
"959",0.2,0.5,0,0,0,0.05,0.1,0.15
"960",0.25,0.45,0,0,0,0.05,0.1,0.15
"961",0.3,0.4,0,0,0,0.05,0.1,0.15
"962",0.2,0.45,0,0,0,0.05,0.1,0.2
"963",0.25,0.4,0,0,0,0.05,0.1,0.2
"964",0.25,0.35,0,0,0,0.05,0.1,0.25
"965",0.3,0.3,0,0,0,0.05,0.1,0.25
"966",0.15,0.5,0,0,0,0.05,0.15,0.15
"967",0.2,0.45,0,0,0,0.05,0.15,0.15
"968",0.25,0.4,0,0,0,0.05,0.15,0.15
"969",0.2,0.4,0,0,0,0.05,0.15,0.2
"970",0.25,0.35,0,0,0,0.05,0.15,0.2
"971",0.3,0.3,0,0,0,0.05,0.15,0.2
"972",0.25,0.3,0,0,0,0.05,0.15,0.25
"973",0.2,0.35,0,0,0,0.05,0.2,0.2
"974",0.25,0.3,0,0,0,0.05,0.2,0.2
"975",0.25,0.25,0,0,0,0.05,0.2,0.25
"976",0.1,0.6,0,0,0,0.1,0.1,0.1
"977",0.15,0.55,0,0,0,0.1,0.1,0.1
"978",0.2,0.5,0,0,0,0.1,0.1,0.1
"979",0.25,0.45,0,0,0,0.1,0.1,0.1
"980",0.3,0.4,0,0,0,0.1,0.1,0.1
"981",0.15,0.5,0,0,0,0.1,0.1,0.15
"982",0.2,0.45,0,0,0,0.1,0.1,0.15
"983",0.25,0.4,0,0,0,0.1,0.1,0.15
"984",0.2,0.4,0,0,0,0.1,0.1,0.2
"985",0.25,0.35,0,0,0,0.1,0.1,0.2
"986",0.3,0.3,0,0,0,0.1,0.1,0.2
"987",0.25,0.3,0,0,0,0.1,0.1,0.25
"988",0.15,0.45,0,0,0,0.1,0.15,0.15
"989",0.2,0.4,0,0,0,0.1,0.15,0.15
"990",0.25,0.35,0,0,0,0.1,0.15,0.15
"991",0.3,0.3,0,0,0,0.1,0.15,0.15
"992",0.2,0.35,0,0,0,0.1,0.15,0.2
"993",0.25,0.3,0,0,0,0.1,0.15,0.2
"994",0.25,0.25,0,0,0,0.1,0.15,0.25
"995",0.2,0.3,0,0,0,0.1,0.2,0.2
"996",0.25,0.25,0,0,0,0.1,0.2,0.2
"997",0.15,0.4,0,0,0,0.15,0.15,0.15
"998",0.25,0.3,0,0,0,0.15,0.15,0.15
"999",0.2,0.3,0,0,0,0.15,0.15,0.2
"1000",0.25,0.25,0,0,0,0.15,0.15,0.2
"1001",0.2,0.25,0,0,0,0.15,0.2,0.2
"1002",0.2,0.2,0,0,0,0.2,0.2,0.2
"1003",0.05,0.75,0,0,0.05,0.05,0.05,0.05
"1004",0.1,0.7,0,0,0.05,0.05,0.05,0.05
"1005",0.15,0.65,0,0,0.05,0.05,0.05,0.05
"1006",0.2,0.6,0,0,0.05,0.05,0.05,0.05
"1007",0.25,0.55,0,0,0.05,0.05,0.05,0.05
"1008",0.3,0.5,0,0,0.05,0.05,0.05,0.05
"1009",0.35,0.45,0,0,0.05,0.05,0.05,0.05
"1010",0.4,0.4,0,0,0.05,0.05,0.05,0.05
"1011",0.1,0.65,0,0,0.05,0.05,0.05,0.1
"1012",0.15,0.6,0,0,0.05,0.05,0.05,0.1
"1013",0.2,0.55,0,0,0.05,0.05,0.05,0.1
"1014",0.25,0.5,0,0,0.05,0.05,0.05,0.1
"1015",0.3,0.45,0,0,0.05,0.05,0.05,0.1
"1016",0.35,0.4,0,0,0.05,0.05,0.05,0.1
"1017",0.15,0.55,0,0,0.05,0.05,0.05,0.15
"1018",0.2,0.5,0,0,0.05,0.05,0.05,0.15
"1019",0.25,0.45,0,0,0.05,0.05,0.05,0.15
"1020",0.3,0.4,0,0,0.05,0.05,0.05,0.15
"1021",0.2,0.45,0,0,0.05,0.05,0.05,0.2
"1022",0.25,0.4,0,0,0.05,0.05,0.05,0.2
"1023",0.25,0.35,0,0,0.05,0.05,0.05,0.25
"1024",0.3,0.3,0,0,0.05,0.05,0.05,0.25
"1025",0.1,0.6,0,0,0.05,0.05,0.1,0.1
"1026",0.15,0.55,0,0,0.05,0.05,0.1,0.1
"1027",0.2,0.5,0,0,0.05,0.05,0.1,0.1
"1028",0.25,0.45,0,0,0.05,0.05,0.1,0.1
"1029",0.3,0.4,0,0,0.05,0.05,0.1,0.1
"1030",0.15,0.5,0,0,0.05,0.05,0.1,0.15
"1031",0.2,0.45,0,0,0.05,0.05,0.1,0.15
"1032",0.25,0.4,0,0,0.05,0.05,0.1,0.15
"1033",0.2,0.4,0,0,0.05,0.05,0.1,0.2
"1034",0.25,0.35,0,0,0.05,0.05,0.1,0.2
"1035",0.3,0.3,0,0,0.05,0.05,0.1,0.2
"1036",0.25,0.3,0,0,0.05,0.05,0.1,0.25
"1037",0.15,0.45,0,0,0.05,0.05,0.15,0.15
"1038",0.2,0.4,0,0,0.05,0.05,0.15,0.15
"1039",0.25,0.35,0,0,0.05,0.05,0.15,0.15
"1040",0.3,0.3,0,0,0.05,0.05,0.15,0.15
"1041",0.2,0.35,0,0,0.05,0.05,0.15,0.2
"1042",0.25,0.3,0,0,0.05,0.05,0.15,0.2
"1043",0.25,0.25,0,0,0.05,0.05,0.15,0.25
"1044",0.2,0.3,0,0,0.05,0.05,0.2,0.2
"1045",0.25,0.25,0,0,0.05,0.05,0.2,0.2
"1046",0.1,0.55,0,0,0.05,0.1,0.1,0.1
"1047",0.15,0.5,0,0,0.05,0.1,0.1,0.1
"1048",0.2,0.45,0,0,0.05,0.1,0.1,0.1
"1049",0.25,0.4,0,0,0.05,0.1,0.1,0.1
"1050",0.3,0.35,0,0,0.05,0.1,0.1,0.1
"1051",0.15,0.45,0,0,0.05,0.1,0.1,0.15
"1052",0.2,0.4,0,0,0.05,0.1,0.1,0.15
"1053",0.25,0.35,0,0,0.05,0.1,0.1,0.15
"1054",0.3,0.3,0,0,0.05,0.1,0.1,0.15
"1055",0.2,0.35,0,0,0.05,0.1,0.1,0.2
"1056",0.25,0.3,0,0,0.05,0.1,0.1,0.2
"1057",0.25,0.25,0,0,0.05,0.1,0.1,0.25
"1058",0.15,0.4,0,0,0.05,0.1,0.15,0.15
"1059",0.25,0.3,0,0,0.05,0.1,0.15,0.15
"1060",0.2,0.3,0,0,0.05,0.1,0.15,0.2
"1061",0.25,0.25,0,0,0.05,0.1,0.15,0.2
"1062",0.2,0.25,0,0,0.05,0.1,0.2,0.2
"1063",0.15,0.35,0,0,0.05,0.15,0.15,0.15
"1064",0.2,0.3,0,0,0.05,0.15,0.15,0.15
"1065",0.25,0.25,0,0,0.05,0.15,0.15,0.15
"1066",0.2,0.25,0,0,0.05,0.15,0.15,0.2
"1067",0.2,0.2,0,0,0.05,0.15,0.2,0.2
"1068",0.1,0.5,0,0,0.1,0.1,0.1,0.1
"1069",0.15,0.45,0,0,0.1,0.1,0.1,0.1
"1070",0.2,0.4,0,0,0.1,0.1,0.1,0.1
"1071",0.25,0.35,0,0,0.1,0.1,0.1,0.1
"1072",0.3,0.3,0,0,0.1,0.1,0.1,0.1
"1073",0.15,0.4,0,0,0.1,0.1,0.1,0.15
"1074",0.25,0.3,0,0,0.1,0.1,0.1,0.15
"1075",0.2,0.3,0,0,0.1,0.1,0.1,0.2
"1076",0.25,0.25,0,0,0.1,0.1,0.1,0.2
"1077",0.15,0.35,0,0,0.1,0.1,0.15,0.15
"1078",0.2,0.3,0,0,0.1,0.1,0.15,0.15
"1079",0.25,0.25,0,0,0.1,0.1,0.15,0.15
"1080",0.2,0.25,0,0,0.1,0.1,0.15,0.2
"1081",0.2,0.2,0,0,0.1,0.1,0.2,0.2
"1082",0.15,0.3,0,0,0.1,0.15,0.15,0.15
"1083",0.2,0.25,0,0,0.1,0.15,0.15,0.15
"1084",0.2,0.2,0,0,0.1,0.15,0.15,0.2
"1085",0.15,0.25,0,0,0.15,0.15,0.15,0.15
"1086",0.2,0.2,0,0,0.15,0.15,0.15,0.15
"1087",0.05,0.7,0,0.05,0.05,0.05,0.05,0.05
"1088",0.1,0.65,0,0.05,0.05,0.05,0.05,0.05
"1089",0.15,0.6,0,0.05,0.05,0.05,0.05,0.05
"1090",0.2,0.55,0,0.05,0.05,0.05,0.05,0.05
"1091",0.25,0.5,0,0.05,0.05,0.05,0.05,0.05
"1092",0.3,0.45,0,0.05,0.05,0.05,0.05,0.05
"1093",0.35,0.4,0,0.05,0.05,0.05,0.05,0.05
"1094",0.1,0.6,0,0.05,0.05,0.05,0.05,0.1
"1095",0.15,0.55,0,0.05,0.05,0.05,0.05,0.1
"1096",0.2,0.5,0,0.05,0.05,0.05,0.05,0.1
"1097",0.25,0.45,0,0.05,0.05,0.05,0.05,0.1
"1098",0.3,0.4,0,0.05,0.05,0.05,0.05,0.1
"1099",0.15,0.5,0,0.05,0.05,0.05,0.05,0.15
"1100",0.2,0.45,0,0.05,0.05,0.05,0.05,0.15
"1101",0.25,0.4,0,0.05,0.05,0.05,0.05,0.15
"1102",0.2,0.4,0,0.05,0.05,0.05,0.05,0.2
"1103",0.25,0.35,0,0.05,0.05,0.05,0.05,0.2
"1104",0.3,0.3,0,0.05,0.05,0.05,0.05,0.2
"1105",0.25,0.3,0,0.05,0.05,0.05,0.05,0.25
"1106",0.1,0.55,0,0.05,0.05,0.05,0.1,0.1
"1107",0.15,0.5,0,0.05,0.05,0.05,0.1,0.1
"1108",0.2,0.45,0,0.05,0.05,0.05,0.1,0.1
"1109",0.25,0.4,0,0.05,0.05,0.05,0.1,0.1
"1110",0.3,0.35,0,0.05,0.05,0.05,0.1,0.1
"1111",0.15,0.45,0,0.05,0.05,0.05,0.1,0.15
"1112",0.2,0.4,0,0.05,0.05,0.05,0.1,0.15
"1113",0.25,0.35,0,0.05,0.05,0.05,0.1,0.15
"1114",0.3,0.3,0,0.05,0.05,0.05,0.1,0.15
"1115",0.2,0.35,0,0.05,0.05,0.05,0.1,0.2
"1116",0.25,0.3,0,0.05,0.05,0.05,0.1,0.2
"1117",0.25,0.25,0,0.05,0.05,0.05,0.1,0.25
"1118",0.15,0.4,0,0.05,0.05,0.05,0.15,0.15
"1119",0.25,0.3,0,0.05,0.05,0.05,0.15,0.15
"1120",0.2,0.3,0,0.05,0.05,0.05,0.15,0.2
"1121",0.25,0.25,0,0.05,0.05,0.05,0.15,0.2
"1122",0.2,0.25,0,0.05,0.05,0.05,0.2,0.2
"1123",0.1,0.5,0,0.05,0.05,0.1,0.1,0.1
"1124",0.15,0.45,0,0.05,0.05,0.1,0.1,0.1
"1125",0.2,0.4,0,0.05,0.05,0.1,0.1,0.1
"1126",0.25,0.35,0,0.05,0.05,0.1,0.1,0.1
"1127",0.3,0.3,0,0.05,0.05,0.1,0.1,0.1
"1128",0.15,0.4,0,0.05,0.05,0.1,0.1,0.15
"1129",0.25,0.3,0,0.05,0.05,0.1,0.1,0.15
"1130",0.2,0.3,0,0.05,0.05,0.1,0.1,0.2
"1131",0.25,0.25,0,0.05,0.05,0.1,0.1,0.2
"1132",0.15,0.35,0,0.05,0.05,0.1,0.15,0.15
"1133",0.2,0.3,0,0.05,0.05,0.1,0.15,0.15
"1134",0.25,0.25,0,0.05,0.05,0.1,0.15,0.15
"1135",0.2,0.25,0,0.05,0.05,0.1,0.15,0.2
"1136",0.2,0.2,0,0.05,0.05,0.1,0.2,0.2
"1137",0.15,0.3,0,0.05,0.05,0.15,0.15,0.15
"1138",0.2,0.25,0,0.05,0.05,0.15,0.15,0.15
"1139",0.2,0.2,0,0.05,0.05,0.15,0.15,0.2
"1140",0.1,0.45,0,0.05,0.1,0.1,0.1,0.1
"1141",0.15,0.4,0,0.05,0.1,0.1,0.1,0.1
"1142",0.2,0.35,0,0.05,0.1,0.1,0.1,0.1
"1143",0.25,0.3,0,0.05,0.1,0.1,0.1,0.1
"1144",0.15,0.35,0,0.05,0.1,0.1,0.1,0.15
"1145",0.2,0.3,0,0.05,0.1,0.1,0.1,0.15
"1146",0.25,0.25,0,0.05,0.1,0.1,0.1,0.15
"1147",0.2,0.25,0,0.05,0.1,0.1,0.1,0.2
"1148",0.15,0.3,0,0.05,0.1,0.1,0.15,0.15
"1149",0.2,0.25,0,0.05,0.1,0.1,0.15,0.15
"1150",0.2,0.2,0,0.05,0.1,0.1,0.15,0.2
"1151",0.15,0.25,0,0.05,0.1,0.15,0.15,0.15
"1152",0.2,0.2,0,0.05,0.1,0.15,0.15,0.15
"1153",0.15,0.2,0,0.05,0.15,0.15,0.15,0.15
"1154",0.1,0.4,0,0.1,0.1,0.1,0.1,0.1
"1155",0.15,0.35,0,0.1,0.1,0.1,0.1,0.1
"1156",0.2,0.3,0,0.1,0.1,0.1,0.1,0.1
"1157",0.25,0.25,0,0.1,0.1,0.1,0.1,0.1
"1158",0.15,0.3,0,0.1,0.1,0.1,0.1,0.15
"1159",0.2,0.25,0,0.1,0.1,0.1,0.1,0.15
"1160",0.2,0.2,0,0.1,0.1,0.1,0.1,0.2
"1161",0.15,0.25,0,0.1,0.1,0.1,0.15,0.15
"1162",0.2,0.2,0,0.1,0.1,0.1,0.15,0.15
"1163",0.15,0.2,0,0.1,0.1,0.15,0.15,0.15
"1164",0.15,0.15,0,0.1,0.15,0.15,0.15,0.15
"1165",0.05,0.65,0.05,0.05,0.05,0.05,0.05,0.05
"1166",0.1,0.6,0.05,0.05,0.05,0.05,0.05,0.05
"1167",0.15,0.55,0.05,0.05,0.05,0.05,0.05,0.05
"1168",0.2,0.5,0.05,0.05,0.05,0.05,0.05,0.05
"1169",0.25,0.45,0.05,0.05,0.05,0.05,0.05,0.05
"1170",0.3,0.4,0.05,0.05,0.05,0.05,0.05,0.05
"1171",0.35,0.35,0.05,0.05,0.05,0.05,0.05,0.05
"1172",0.1,0.55,0.05,0.05,0.05,0.05,0.05,0.1
"1173",0.15,0.5,0.05,0.05,0.05,0.05,0.05,0.1
"1174",0.2,0.45,0.05,0.05,0.05,0.05,0.05,0.1
"1175",0.25,0.4,0.05,0.05,0.05,0.05,0.05,0.1
"1176",0.3,0.35,0.05,0.05,0.05,0.05,0.05,0.1
"1177",0.15,0.45,0.05,0.05,0.05,0.05,0.05,0.15
"1178",0.2,0.4,0.05,0.05,0.05,0.05,0.05,0.15
"1179",0.25,0.35,0.05,0.05,0.05,0.05,0.05,0.15
"1180",0.3,0.3,0.05,0.05,0.05,0.05,0.05,0.15
"1181",0.2,0.35,0.05,0.05,0.05,0.05,0.05,0.2
"1182",0.25,0.3,0.05,0.05,0.05,0.05,0.05,0.2
"1183",0.25,0.25,0.05,0.05,0.05,0.05,0.05,0.25
"1184",0.1,0.5,0.05,0.05,0.05,0.05,0.1,0.1
"1185",0.15,0.45,0.05,0.05,0.05,0.05,0.1,0.1
"1186",0.2,0.4,0.05,0.05,0.05,0.05,0.1,0.1
"1187",0.25,0.35,0.05,0.05,0.05,0.05,0.1,0.1
"1188",0.3,0.3,0.05,0.05,0.05,0.05,0.1,0.1
"1189",0.15,0.4,0.05,0.05,0.05,0.05,0.1,0.15
"1190",0.25,0.3,0.05,0.05,0.05,0.05,0.1,0.15
"1191",0.2,0.3,0.05,0.05,0.05,0.05,0.1,0.2
"1192",0.25,0.25,0.05,0.05,0.05,0.05,0.1,0.2
"1193",0.15,0.35,0.05,0.05,0.05,0.05,0.15,0.15
"1194",0.2,0.3,0.05,0.05,0.05,0.05,0.15,0.15
"1195",0.25,0.25,0.05,0.05,0.05,0.05,0.15,0.15
"1196",0.2,0.25,0.05,0.05,0.05,0.05,0.15,0.2
"1197",0.2,0.2,0.05,0.05,0.05,0.05,0.2,0.2
"1198",0.1,0.45,0.05,0.05,0.05,0.1,0.1,0.1
"1199",0.15,0.4,0.05,0.05,0.05,0.1,0.1,0.1
"1200",0.2,0.35,0.05,0.05,0.05,0.1,0.1,0.1
"1201",0.25,0.3,0.05,0.05,0.05,0.1,0.1,0.1
"1202",0.15,0.35,0.05,0.05,0.05,0.1,0.1,0.15
"1203",0.2,0.3,0.05,0.05,0.05,0.1,0.1,0.15
"1204",0.25,0.25,0.05,0.05,0.05,0.1,0.1,0.15
"1205",0.2,0.25,0.05,0.05,0.05,0.1,0.1,0.2
"1206",0.15,0.3,0.05,0.05,0.05,0.1,0.15,0.15
"1207",0.2,0.25,0.05,0.05,0.05,0.1,0.15,0.15
"1208",0.2,0.2,0.05,0.05,0.05,0.1,0.15,0.2
"1209",0.15,0.25,0.05,0.05,0.05,0.15,0.15,0.15
"1210",0.2,0.2,0.05,0.05,0.05,0.15,0.15,0.15
"1211",0.1,0.4,0.05,0.05,0.1,0.1,0.1,0.1
"1212",0.15,0.35,0.05,0.05,0.1,0.1,0.1,0.1
"1213",0.2,0.3,0.05,0.05,0.1,0.1,0.1,0.1
"1214",0.25,0.25,0.05,0.05,0.1,0.1,0.1,0.1
"1215",0.15,0.3,0.05,0.05,0.1,0.1,0.1,0.15
"1216",0.2,0.25,0.05,0.05,0.1,0.1,0.1,0.15
"1217",0.2,0.2,0.05,0.05,0.1,0.1,0.1,0.2
"1218",0.15,0.25,0.05,0.05,0.1,0.1,0.15,0.15
"1219",0.2,0.2,0.05,0.05,0.1,0.1,0.15,0.15
"1220",0.15,0.2,0.05,0.05,0.1,0.15,0.15,0.15
"1221",0.15,0.15,0.05,0.05,0.15,0.15,0.15,0.15
"1222",0.1,0.35,0.05,0.1,0.1,0.1,0.1,0.1
"1223",0.15,0.3,0.05,0.1,0.1,0.1,0.1,0.1
"1224",0.2,0.25,0.05,0.1,0.1,0.1,0.1,0.1
"1225",0.15,0.25,0.05,0.1,0.1,0.1,0.1,0.15
"1226",0.2,0.2,0.05,0.1,0.1,0.1,0.1,0.15
"1227",0.15,0.2,0.05,0.1,0.1,0.1,0.15,0.15
"1228",0.15,0.15,0.05,0.1,0.1,0.15,0.15,0.15
"1229",0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1
"1230",0.15,0.25,0.1,0.1,0.1,0.1,0.1,0.1
"1231",0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
"1232",0.15,0.2,0.1,0.1,0.1,0.1,0.1,0.15
"1233",0.15,0.15,0.1,0.1,0.1,0.1,0.15,0.15
"1234",0,0,1,0,0,0,0,0
"1235",0,0.05,0.95,0,0,0,0,0
"1236",0,0.1,0.9,0,0,0,0,0
"1237",0,0.15,0.85,0,0,0,0,0
"1238",0,0.2,0.8,0,0,0,0,0
"1239",0,0.25,0.75,0,0,0,0,0
"1240",0,0.3,0.7,0,0,0,0,0
"1241",0,0.35,0.65,0,0,0,0,0
"1242",0,0.4,0.6,0,0,0,0,0
"1243",0,0.45,0.55,0,0,0,0,0
"1244",0,0.5,0.5,0,0,0,0,0
"1245",0.05,0.05,0.9,0,0,0,0,0
"1246",0.05,0.1,0.85,0,0,0,0,0
"1247",0.05,0.15,0.8,0,0,0,0,0
"1248",0.05,0.2,0.75,0,0,0,0,0
"1249",0.05,0.25,0.7,0,0,0,0,0
"1250",0.05,0.3,0.65,0,0,0,0,0
"1251",0.05,0.35,0.6,0,0,0,0,0
"1252",0.05,0.4,0.55,0,0,0,0,0
"1253",0.05,0.45,0.5,0,0,0,0,0
"1254",0.1,0.1,0.8,0,0,0,0,0
"1255",0.1,0.15,0.75,0,0,0,0,0
"1256",0.1,0.2,0.7,0,0,0,0,0
"1257",0.1,0.25,0.65,0,0,0,0,0
"1258",0.1,0.3,0.6,0,0,0,0,0
"1259",0.1,0.35,0.55,0,0,0,0,0
"1260",0.1,0.4,0.5,0,0,0,0,0
"1261",0.1,0.45,0.45,0,0,0,0,0
"1262",0.15,0.15,0.7,0,0,0,0,0
"1263",0.15,0.2,0.65,0,0,0,0,0
"1264",0.15,0.25,0.6,0,0,0,0,0
"1265",0.15,0.3,0.55,0,0,0,0,0
"1266",0.15,0.35,0.5,0,0,0,0,0
"1267",0.15,0.4,0.45,0,0,0,0,0
"1268",0.2,0.2,0.6,0,0,0,0,0
"1269",0.2,0.25,0.55,0,0,0,0,0
"1270",0.2,0.3,0.5,0,0,0,0,0
"1271",0.2,0.35,0.45,0,0,0,0,0
"1272",0.2,0.4,0.4,0,0,0,0,0
"1273",0.25,0.25,0.5,0,0,0,0,0
"1274",0.25,0.3,0.45,0,0,0,0,0
"1275",0.25,0.35,0.4,0,0,0,0,0
"1276",0.3,0.3,0.4,0,0,0,0,0
"1277",0.05,0.05,0.85,0,0,0,0,0.05
"1278",0.05,0.1,0.8,0,0,0,0,0.05
"1279",0.05,0.15,0.75,0,0,0,0,0.05
"1280",0.05,0.2,0.7,0,0,0,0,0.05
"1281",0.05,0.25,0.65,0,0,0,0,0.05
"1282",0.05,0.3,0.6,0,0,0,0,0.05
"1283",0.05,0.35,0.55,0,0,0,0,0.05
"1284",0.05,0.4,0.5,0,0,0,0,0.05
"1285",0.05,0.45,0.45,0,0,0,0,0.05
"1286",0.1,0.1,0.75,0,0,0,0,0.05
"1287",0.1,0.15,0.7,0,0,0,0,0.05
"1288",0.1,0.2,0.65,0,0,0,0,0.05
"1289",0.1,0.25,0.6,0,0,0,0,0.05
"1290",0.1,0.3,0.55,0,0,0,0,0.05
"1291",0.1,0.35,0.5,0,0,0,0,0.05
"1292",0.1,0.4,0.45,0,0,0,0,0.05
"1293",0.15,0.15,0.65,0,0,0,0,0.05
"1294",0.15,0.2,0.6,0,0,0,0,0.05
"1295",0.15,0.25,0.55,0,0,0,0,0.05
"1296",0.15,0.3,0.5,0,0,0,0,0.05
"1297",0.15,0.35,0.45,0,0,0,0,0.05
"1298",0.15,0.4,0.4,0,0,0,0,0.05
"1299",0.2,0.2,0.55,0,0,0,0,0.05
"1300",0.2,0.25,0.5,0,0,0,0,0.05
"1301",0.2,0.3,0.45,0,0,0,0,0.05
"1302",0.2,0.35,0.4,0,0,0,0,0.05
"1303",0.25,0.25,0.45,0,0,0,0,0.05
"1304",0.25,0.3,0.4,0,0,0,0,0.05
"1305",0.25,0.35,0.35,0,0,0,0,0.05
"1306",0.1,0.1,0.7,0,0,0,0,0.1
"1307",0.1,0.15,0.65,0,0,0,0,0.1
"1308",0.1,0.2,0.6,0,0,0,0,0.1
"1309",0.1,0.25,0.55,0,0,0,0,0.1
"1310",0.1,0.3,0.5,0,0,0,0,0.1
"1311",0.1,0.35,0.45,0,0,0,0,0.1
"1312",0.1,0.4,0.4,0,0,0,0,0.1
"1313",0.15,0.15,0.6,0,0,0,0,0.1
"1314",0.15,0.2,0.55,0,0,0,0,0.1
"1315",0.15,0.25,0.5,0,0,0,0,0.1
"1316",0.15,0.3,0.45,0,0,0,0,0.1
"1317",0.15,0.35,0.4,0,0,0,0,0.1
"1318",0.2,0.2,0.5,0,0,0,0,0.1
"1319",0.2,0.25,0.45,0,0,0,0,0.1
"1320",0.2,0.3,0.4,0,0,0,0,0.1
"1321",0.25,0.25,0.4,0,0,0,0,0.1
"1322",0.25,0.3,0.35,0,0,0,0,0.1
"1323",0.3,0.3,0.3,0,0,0,0,0.1
"1324",0.15,0.15,0.55,0,0,0,0,0.15
"1325",0.15,0.2,0.5,0,0,0,0,0.15
"1326",0.15,0.25,0.45,0,0,0,0,0.15
"1327",0.15,0.3,0.4,0,0,0,0,0.15
"1328",0.2,0.2,0.45,0,0,0,0,0.15
"1329",0.2,0.25,0.4,0,0,0,0,0.15
"1330",0.25,0.25,0.35,0,0,0,0,0.15
"1331",0.25,0.3,0.3,0,0,0,0,0.15
"1332",0.2,0.2,0.4,0,0,0,0,0.2
"1333",0.2,0.25,0.35,0,0,0,0,0.2
"1334",0.2,0.3,0.3,0,0,0,0,0.2
"1335",0.25,0.25,0.3,0,0,0,0,0.2
"1336",0.25,0.25,0.25,0,0,0,0,0.25
"1337",0.05,0.05,0.8,0,0,0,0.05,0.05
"1338",0.05,0.1,0.75,0,0,0,0.05,0.05
"1339",0.05,0.15,0.7,0,0,0,0.05,0.05
"1340",0.05,0.2,0.65,0,0,0,0.05,0.05
"1341",0.05,0.25,0.6,0,0,0,0.05,0.05
"1342",0.05,0.3,0.55,0,0,0,0.05,0.05
"1343",0.05,0.35,0.5,0,0,0,0.05,0.05
"1344",0.05,0.4,0.45,0,0,0,0.05,0.05
"1345",0.1,0.1,0.7,0,0,0,0.05,0.05
"1346",0.1,0.15,0.65,0,0,0,0.05,0.05
"1347",0.1,0.2,0.6,0,0,0,0.05,0.05
"1348",0.1,0.25,0.55,0,0,0,0.05,0.05
"1349",0.1,0.3,0.5,0,0,0,0.05,0.05
"1350",0.1,0.35,0.45,0,0,0,0.05,0.05
"1351",0.1,0.4,0.4,0,0,0,0.05,0.05
"1352",0.15,0.15,0.6,0,0,0,0.05,0.05
"1353",0.15,0.2,0.55,0,0,0,0.05,0.05
"1354",0.15,0.25,0.5,0,0,0,0.05,0.05
"1355",0.15,0.3,0.45,0,0,0,0.05,0.05
"1356",0.15,0.35,0.4,0,0,0,0.05,0.05
"1357",0.2,0.2,0.5,0,0,0,0.05,0.05
"1358",0.2,0.25,0.45,0,0,0,0.05,0.05
"1359",0.2,0.3,0.4,0,0,0,0.05,0.05
"1360",0.25,0.25,0.4,0,0,0,0.05,0.05
"1361",0.25,0.3,0.35,0,0,0,0.05,0.05
"1362",0.3,0.3,0.3,0,0,0,0.05,0.05
"1363",0.1,0.1,0.65,0,0,0,0.05,0.1
"1364",0.1,0.15,0.6,0,0,0,0.05,0.1
"1365",0.1,0.2,0.55,0,0,0,0.05,0.1
"1366",0.1,0.25,0.5,0,0,0,0.05,0.1
"1367",0.1,0.3,0.45,0,0,0,0.05,0.1
"1368",0.1,0.35,0.4,0,0,0,0.05,0.1
"1369",0.15,0.15,0.55,0,0,0,0.05,0.1
"1370",0.15,0.2,0.5,0,0,0,0.05,0.1
"1371",0.15,0.25,0.45,0,0,0,0.05,0.1
"1372",0.15,0.3,0.4,0,0,0,0.05,0.1
"1373",0.2,0.2,0.45,0,0,0,0.05,0.1
"1374",0.2,0.25,0.4,0,0,0,0.05,0.1
"1375",0.25,0.25,0.35,0,0,0,0.05,0.1
"1376",0.25,0.3,0.3,0,0,0,0.05,0.1
"1377",0.15,0.15,0.5,0,0,0,0.05,0.15
